M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
4.756992349,170.7386969,3.530276702,115.5377529,382.7664908,21.69256056,7.167543201,1011.526359,52.2094729,69.04794489,16.59167418,96.60317037,66.09234835,189.3776524,179.5999579,47.43649889,347.0822326,192.4016919,349.3379392,89.66240894,373.1491937,276.9372284,134.8157251,167.9482874,658.0164468,187.2015934,29.16,24.35,17.08,6.4,36.06,155.0,10.59,18.22,91.31,111.8,59.19,341.56,159.14,42.64,314.13,135.83,26.23,23.68,530.36,7.21,1961.13,30.05,5268.67,113819.66,45.75,59.48,101.15,58.51,169.72,7369.29,10584.06,0.22505268,3022.27,19.48,56.65,40.31,13.59,816.6420289,43.47,12.1,8.72,128.7,1992.88,23.56,357.79,26.03,2.689837696,13.83,1479.49,297.64,252.95,79.0,796.52,0.246335118,14.44,162.63,48.77,30.39,675.13,36.12,22.22,106.33,341.32,48293.47,12.51,9.144800451,620.99,19.13
2.914143504,113.450107,1.720732355,106.3994992,188.169267,7.074660661,20.86150764,411.0435795,77.3391421,73.89717622,12.09181103,107.7838462,61.31991563,170.4963025,75.03537526,102.7857829,181.2637054,550.5961164,225.7848099,207.7688319,163.6816353,458.2104228,69.80524274,250.6883815,1205.338779,162.2819747,3.905833618,16.08,26.19,6.85,4.47757321,77.55,24.57,18.27,98.82,41.22,67.23,356.28,13.39658534,47.55,504.81,111.66,35.8,10.28,559.86,10.37,917.3,33.47,71.62,127401.73,41.94,35.96,81.66,101.42,71.74,9850.27,9486.23,284.13,2913.32,20.91,57.01,25.17,21.41,746.1194927,59.53,18.56,20.56,87.23,2553.43,12.79,927.85,12.51,2.39360188,2.009283794,1226.09,286.36,32.29,3.775109084,476.28,2.01,13.63,142.58,19.21,2.305357621,360.97,15.78,12.9,96.19,292.34,37001.9,13.52,146.95,181.14,29.16
2.897491255,176.2908104,2.769824016,93.10516516,332.5775433,18.08844683,5.83521162,916.7877926,48.58333312,114.8624607,11.24965788,129.496914,91.19971538,210.835811,117.7959116,38.86245337,194.8159996,284.7436082,205.2771171,85.78808241,548.8520224,307.7869762,87.0204478,254.7515111,426.2155748,221.1808223,14.37,88.99,2.871113634,8.02,92.22,187.16,27.96,24.03,138.54,27.07,39.37,312.08,263.34,48.91,309.0,143.3,17.46,10.21,487.97,2.483191538,1528.41,16.63,13832.38,6957992.04,28.72,22.21,88.85,50.25,431.14,12923.71,17821.76,497.36,2594.07,11.01,86.94,40.07,17.14,578.7940266,20.32,16.65,11.76,124.07,2181.98,15.16,763.09,7.48,1.343127964,15.54,1364.75,198.13,12.43,30.25,483.37,2.79,2.196821153,192.99,257.51,175.97,757.3,16.67,9.91,104.5,323.76,57980.04,7.97,289.92,259.45,3.388258493
8.031934572,76.19907561,3.946582917,72.93312649,478.0409324,17.5344731,14.50037566,1310.703048,56.87313976,49.21764518,15.85636135,146.5210248,81.39056187,203.6644558,149.4122744,65.29053013,231.6281092,220.9527269,278.6529555,105.9547592,555.4300935,457.9059219,110.5747666,227.4848892,509.5939805,202.7087779,16.06,13.54,14.73,11.41,5.754758753,158.75,21.25,20.92,135.67,46.11,76.62,337.25,251.08,42.87,239.7,122.2,27.04,8.14,351.95,36.77,1147.3,26.16,83.89,125343.82,55.37,39.82,90.94,100.96,80.9,9495.05,9926.6,293.1,2794.12,20.15,1.980528424,37.75,17.83,775.0366547,55.12,12.98,77.68,55.09,3269.25,30.59,771.95,24.71,1.590710038,14.98,1534.09,359.58,100.19,94.93,730.88,3.1,2.445741343,192.58,161.82,78.19,853.6,11.33,12.83,109.91,326.64,56632.69,32.5,279.29,245.86,32.9
3.630190194,96.53120983,3.097318239,142.2801128,366.9397987,29.06281986,12.0661157,1224.314841,76.35019488,27.75420829,12.32434586,253.772035,70.78346167,176.1022592,257.4570341,60.05406251,477.9154485,268.79841,371.8241252,91.65607281,441.4777498,580.7783804,121.319623,250.3413924,422.8489431,170.9090909,60.05,15.13,2.677995054,8.43,27.86,150.72,6.84,16.87,106.52,38.02,44.41,302.99,1791.73,44.86,817.6,140.55,19.96,21.42,445.13,35.97,4217.58,23.91,51.29,94109.7,50.32,152.23,96.95,69.64,88.39,9349.01,10052.77,3.33,7025.48,45.66,2.207918064,79.69,20.7,655.1373953,70.78,5.58,21.25,289.59,3037.64,9.19,729.0,19.05,295.18,29.14,1428.19,407.98,69.27,57.05,1262.27,2.61,19.8,379.86,43.85,26.95,513.56,19.66,4.33,140.22,407.37,51112.94,17.55,211.68,309.73,39.25
4.912413335,86.20184526,4.057597908,91.69632437,332.6074756,17.16223778,4.342599549,1385.201086,46.09535013,48.05437708,14.91993732,301.8604858,84.96353333,225.3208305,132.7601976,48.22733061,239.0438717,158.4683328,287.905856,78.72147224,307.9649092,401.7508802,123.0045853,308.8034475,293.2391412,210.9773794,36.25,21.89,34.9,16.9,104.34,134.1,2.057503469,40.59,100.78,59.5,25.48,426.91,157.25,26.5,887.17,244.7,23.42,45.91,540.56,12.1,3790.84,4.59,62.7,87499.85,1.097889016,66.72,137.06,53.07,214.75,5966.51,6117.53,1.108229408,2793.37,33.05,43.62,80.43,18.81,531.2850725,49.98,1.456092137,24.04,115.23,2300.11,6.58,946.01,9.62,2.745412004,26.29,2154.3,313.85,37.01,66.75,679.64,4.33,21.47,413.47,47.91,46.14,525.99,67.69,32.7,146.74,287.93,60405.55,14.88,282.94,269.92,54.34
7.454656621,99.56021754,4.812499844,121.2947887,516.4440453,26.26229649,41.94840972,1385.752834,48.17387427,176.1507231,18.08743875,212.2285867,110.5842291,287.6470738,217.5372161,76.27728258,422.3751163,252.5455064,391.2736751,154.2022318,465.502765,590.1100644,148.7828667,251.5278711,946.7189138,239.3114241,64.25,17.83,3.177191273,7.65,76.87,162.14,2.178708272,38.33,82.15,48.09,47.4,314.05,164.95,75.9,547.54,186.03,21.97,15.25,399.84,3.631279096,2962.21,42.08,71.46,147121.76,65.22,117.91,155.23,115.13,272.78,7700.08,7344.4,74.41,5547.16,40.91,38.8,77.47,27.39,720.065852,54.06,14.13,21.11,286.35,3119.28,1.358609688,870.14,40.04,2.219247668,27.27,2153.53,489.11,123.22,24.62,972.59,4.69,24.0,325.85,102.87,56.33,1023.69,46.22,0.897256165,181.22,580.54,64344.09,18.44,191.48,377.77,3.595388681
4.157511399,147.409574,4.756992349,161.6644814,403.7116025,30.83860128,27.49812171,844.7088237,67.93893858,201.4324164,11.73358171,163.5273745,84.94320348,191.3903077,209.8898598,90.84288363,426.0900781,485.8720298,419.0453757,223.8109652,292.4288485,267.8592952,142.4789052,226.2144616,1737.719153,209.1563523,47.8,38.88,10.28,18.05,30.13,84.19,14.22,24.38,169.42,39.64,0.883060859,530.44,14.48561446,62.27,452.71,205.06,27.89,24.44,444.91,2.561551042,3853.54,31.6,47.19,108248.21,67.19,46.32,108.14,51.59,997.8,13241.56,10252.34,0.357040847,5843.82,35.41,90.66,87.32,28.57,936.8524749,59.39,3.61,21.01,160.04,2714.38,12.13,1294.06,4.38,1.915467373,23.39,1677.81,447.25,76.65,67.03,68.9027976,4.34,24.06,343.48,32.18,28.6,932.16,29.6,19.85,91.44,589.72,41827.05,26.29,458.34,478.07,43.25
3.064013741,63.75644985,3.763408182,101.5325947,236.7718038,14.48433311,9.646882044,4596.375706,50.67226723,106.3637608,13.04080452,89.74734692,107.5499987,232.0245991,87.4014143,64.7409691,182.9606924,175.4829337,202.5680634,118.4171762,362.1645097,456.2882609,94.57114079,226.5670472,622.9004544,223.383127,4.177425453,16.56,44.17,6.24,35.67,111.11,8.29,17.37,39.17,28.1,109.45,341.44,14.0722538,33.0,383.75,86.29,5.72,3.338687126,238.62,3.894248869,2347.3,23.99,8.969151738,83929.59,7.4,6.629020971,95.33,44.7,6583.06,12825.2,9771.79,0.977843037,2043.93,116.61,8.4,65.58,13.62,455.889046,25.98,33.4,25.01,11.43383702,1893.77,31.82,302.62,49.93,2.166838991,33.55,1212.66,169.28,180.49,91.91,326.56,1.169637374,2.095831003,227.98,43.26,14.51,424.5,18.66,11.83,117.62,378.74,31817.59,4.32,144.69,402.69,3.627763378
5.273212055,87.43137905,4.002090412,74.41240933,476.813709,18.16727314,12.20135237,745.337299,33.1869865,121.0802427,16.48483386,122.8631055,83.74374222,195.8679576,158.6998781,72.70736993,266.3939214,233.376967,289.0861922,106.0758319,313.7554648,412.8334443,106.7338027,260.4152675,710.598451,207.0564803,15.22,19.45,12.32,7.24,17.84,103.67,6.2,15.36,116.73,51.78,76.6,339.52,208.73,57.21,535.91,143.0,28.63,9.21,514.42,1.796436938,1180.29,19.97,59.97,123463.22,60.52,31.9,87.43,75.86,80.2,11881.85,12280.77,342.64,4217.61,19.4,16.45,43.57,16.43,758.4064688,52.93,9.84,40.25,89.53,2083.94,0.200672208,635.23,39.48,2.732850793,12.9,1410.57,345.56,40.91,51.71,868.61,0.39195439,12.84,253.35,59.06,29.47,1166.12,23.66,19.23,131.83,469.86,37399.24,17.36,148.29,310.56,3.472014533
4.868007339,103.7098941,3.108419738,322.8422723,245.4222322,20.78167884,8.835462059,1091.076339,91.47588227,17.61324757,16.27115321,143.0753519,42.24543214,104.1142538,281.0670879,62.48017336,682.2454325,108.8268602,467.7199478,70.06073814,137.6704595,395.9336442,184.0920819,222.4647414,113.8142282,130.2091336,79.91,14.15,2.401339328,11.29,32.46,113.96,6.5,39.94,72.21,35.31,37.92,287.46,249.27,45.39,482.1,145.39,41.85,40.72,342.03,59.67,2851.19,22.56,4678.85,123461.49,84.63,44.54,101.12,61.38,360.85,7187.19,7341.2,1.237916088,7717.19,39.99,45.07,71.65,22.97,601.9772025,302.48,1.550067419,10.62,265.98,2081.71,0.340213765,631.73,1.710194593,110.59,28.11,1908.21,930.02,52.75,67.56,2293.85,2.49,2.789461321,194.14,88.33,58.37,308.2,26.36,17.22,43.16,251.34,36662.75,13.83,149.68,340.33,29.52
5.262110556,114.1225083,3.530276702,127.5257073,353.9791222,14.60914142,6.631605309,567.1968619,53.54541914,97.6734638,14.51143019,98.27272324,81.39056187,207.0951183,184.3305265,47.36501128,359.6998858,114.8245953,358.0214704,70.90421131,273.1752512,312.6399594,136.957666,175.8226998,454.5983038,203.0046948,22.0,25.55,2.04757744,12.05,36.23,283.74,9.44,29.72,112.22,32.74,57.57,338.8,100.06,36.89,307.88,131.8,36.56,11.31,425.04,10.11,3847.87,14.87,66.75,141629.52,90.79,42.34,83.83,68.39,98.05,11451.01,13028.1,0.146554843,3868.3,24.64,44.94,38.85,20.14,758.6957385,71.85,3.27,12.39,219.99,1841.04,11.41,440.8,7.32,1.979243907,2.564614049,1449.96,466.13,122.38,23.29,808.76,0.468865585,15.51,136.86,4.622896645,50.67,659.18,28.12,18.92,110.48,401.85,35944.86,17.49,223.95,491.41,3.957908791
4.901311836,134.4866616,3.885524672,126.0464245,261.3611704,20.10946565,13.49361382,697.985258,49.83599959,128.7258793,16.070042,167.0085698,110.2030444,255.373434,173.3123429,46.39099256,274.1825963,358.3356663,266.6546033,98.27874972,401.6213556,363.7136423,129.2523033,264.24334,449.4839671,224.7887324,17.22,21.53,1.806215792,11.06,68.31,180.44,6.42,25.48,126.6,47.41,65.33,404.29,249.39,45.27,583.74,145.41,31.97,2.688298412,427.84,3.56869845,2194.29,12.42,75.5,154407.99,52.08,40.0,100.23,95.1,77.21,12801.39,9906.47,553.35,2290.68,20.89,44.35,30.48,18.36,730.3624647,23.71,1.116224011,18.82,167.08,2615.3,0.298201223,709.84,17.35,1.811996237,12.99,1337.13,200.23,50.34,51.74,519.55,3.18,25.43,144.55,134.78,87.26,481.24,19.04,19.01,127.18,364.56,59342.83,17.1,7.084274169,319.19,56.32
6.366709713,172.2948256,4.596020612,150.9829066,354.3457926,33.24061389,10.49336339,1046.326135,52.07067329,171.2741207,14.20347866,152.6575196,117.3337399,282.4578791,208.7179149,48.79476353,411.6999113,187.8113311,343.9198318,89.6099441,491.2128319,402.1695689,153.650275,195.6066711,306.7608588,221.6588419,50.58,20.02,29.33,8.62,76.2,209.79,13.38,42.42,170.11,49.58,53.91,491.59,272.73,50.34,353.57,129.66,32.03,18.86,423.86,2.771856814,3114.84,8.56,73.92,95831.0,63.83,43.46,106.35,74.14,225.12,17443.68,10903.7,5.11,2137.14,37.14,2.190803437,60.17,12.73,826.4774932,48.78,9.0,51.66,131.2,2699.25,0.681723216,705.96,15.7,1.548456319,19.88,1240.12,316.57,34.95,3.41916936,833.0,3.91,16.82,196.7,172.92,84.54,903.81,14.05,17.51,100.22,306.91,64774.97,22.69,159.19,371.08,3.650522345
3.546928951,114.5323529,3.385957214,148.6070887,283.705616,19.72190299,4.923616329,739.8318893,44.14174563,63.92500342,12.72656827,149.0431153,99.94663414,285.3193057,160.9986016,58.1551728,303.1352248,108.1559613,302.2154834,94.59813952,321.6422016,337.2918451,127.1314538,193.6086859,396.3132623,265.8130602,40.39,15.12,11.58,7.4,50.66,159.17,9.84,23.35,7.710805224,7.619678136,18.49,449.27,189.93,20.0,302.27,105.12,25.03,10.52,542.89,14.52,5530.89,22.22,7.987888213,70804.24,31.5,31.96,127.99,83.57,187.42,1603.43,1983.0,0.472790976,2434.46,23.48,2.445385125,48.89,34.0,802.8411867,41.96,1.211326157,10.52,60.1,2538.09,10.1,679.66,7.3,2.116862916,17.01,2243.2,271.04,78.15,61.13,707.13,2.76,25.1,15.2,46.88,37.15,323.5,57.01,14.24,148.53,432.97,48716.83,32.46,416.17,351.92,46.86
3.452566209,107.052689,3.136173485,135.4152158,420.9002133,15.70176156,9.852241422,840.2879434,38.56200135,116.4819123,14.88851369,156.1209538,52.57807934,150.6238723,178.7394223,51.0332194,391.1496108,130.9513901,371.2495562,85.45715035,459.6774661,330.4976687,131.4223659,194.0620103,466.5084534,177.4078816,18.53,20.97,36.55,7.26,19.7,139.76,2.587851107,23.35,58.6,29.89,89.78,159.47,164.93,35.75,490.67,168.78,36.86,9.89,474.85,16.19,2399.96,11.96,5629.16,72429.36,70.52,36.51,94.93,54.15,146.96,10883.5,10511.09,415.95,4245.32,20.91,0.833101733,33.16,20.8,669.6351901,79.54,6.21,47.52,11.25175347,2226.89,11.2,613.14,13.19,1.639742844,1.956624318,1263.45,554.13,185.84,97.85,69.91711289,0.921081223,16.96,141.79,19.11,9.79,644.05,26.54,6.29,139.97,440.15,46371.21,23.51,151.12,619.42,63.38
3.408160212,181.5163289,3.069564491,135.9979636,392.4570659,6.17253742,23.09541698,876.0498297,46.92467779,140.5820902,9.213406953,154.7178189,90.74737618,197.9975096,78.04487265,70.25445122,210.9763198,195.5443235,213.724061,85.04953891,294.7334897,367.919561,96.82791216,219.4481755,376.812554,215.7177408,10.66,16.59,2.366323059,14.77,5.455758222,125.98,20.98,22.73,156.23,30.1,38.48,570.93,256.05,66.0,316.6,127.78,19.28,2.346424612,484.58,29.9,390.96,15.61,37.89,102690.54,36.2,29.67,88.5,137.94,95.38,5748.8,8124.02,74.0,3467.97,6.3,3.96,25.36,22.06,1099.676655,64.65,4.51,8.76,46.36,2989.62,0.211270035,779.45,0.948506084,431.98,9.27,1228.15,231.63,198.8,129.04,463.25,2.7,21.34,86.19,179.1,154.6,2217.26,14.13,13.5,166.83,458.89,56211.76,15.04,446.68,122.73,57.07
4.102003904,189.2969724,3.768958932,551.7212673,252.4039361,14.79525908,6.882043576,1777.980085,49.84640956,41.40778249,10.79087295,149.7535633,86.76780768,219.1354731,142.6967688,55.84969729,378.2322116,147.8499709,317.7106468,80.47702645,305.8803092,340.7174803,133.3768283,235.3313186,190.0252037,160.1707213,59.31,11.46,40.49,5.98,148.32,359.05,2.521218978,32.08,114.01,24.88,40.69,428.0,149.51,52.74,518.72,156.6,16.31,89.97,316.53,34.79,2467.21,11.48,72.14,59817.57,34.29,28.32,72.17,73.08,81.66,8222.03,7658.21,94.57,2971.49,27.28,275.98,55.8,16.91,431.2275313,72.91,6.49,10.07,130.61,2837.78,27.41,525.97,15.15,1.602771668,38.56,1461.47,398.68,93.26,38.07,1127.33,4.18,14.19,218.0,51.23,25.32,366.95,22.88,14.16,91.87,242.33,43168.85,18.11,432.98,572.76,37.54
3.163927233,44.82034878,3.036259994,47.1449361,282.9647922,14.23252686,8.509892312,640.284495,33.14534661,34.95734684,12.67000574,200.4706718,50.16899189,131.0716373,136.3948907,65.57648058,211.0070025,201.6883448,232.5860427,86.19165809,258.2761516,449.7097726,92.58621312,296.5301097,434.0452932,131.3700384,13.49,23.46,3.160765819,8.24,21.22,154.12,2.901776737,21.11,63.88,39.09,93.57,257.29,811.41,37.51,709.44,116.64,23.16,2.838565836,516.72,14.27,956.34,13.55,36.16,100237.9,33.3,28.43,67.33,84.42,72.27,5619.28,7056.08,129.16,2687.34,22.58,32.08,38.26,13.24,414.3571004,45.69,12.7,20.14,22.52,2500.67,29.54,599.9,17.12,1.726195429,9.96,1145.5,200.01,178.11,67.42,493.05,2.31,11.92,234.46,54.92,21.98,440.39,18.55,13.52,119.91,343.92,30774.8,16.49,69.04,201.82,3.297019804
3.108419738,150.7267537,1.831747345,131.2143087,514.3487859,18.55921503,10.76383671,950.6082159,38.79796069,100.1414169,11.73986643,93.69033347,86.15791212,235.6179004,194.3098867,73.1005518,291.5348197,183.1806156,312.5863235,130.8876647,242.4853065,348.1270023,130.8833655,271.4405641,571.2198981,264.4700526,56.37,23.66,13.62,7.35,32.65,184.18,18.24,21.52,136.38,45.07,68.42,474.36,97.78,34.29,294.43,72.28,18.86,2.400877755,533.77,11.58,2600.99,10.65,28.92,485570.61,0.965770518,7.241639278,84.68,52.95,53.81,4424.17,13626.18,0.529554093,2488.64,20.34,2.013938505,39.02,14.68,698.1564984,42.46,14.42,2.352580337,266.64,2125.43,13.22,609.51,27.21,1.738029177,2.233799414,1097.45,334.17,279.32,75.58,750.87,1.286494545,16.53,264.55,20.33,11.04,540.2,43.39,7.44,137.97,282.1,33340.92,15.32,239.29,1010.73,8.74
3.863321674,220.7973719,3.397058713,191.506291,339.5816964,16.70241768,16.98472327,566.198543,58.09457632,110.9849003,13.5372978,111.5136983,110.121725,265.5332774,192.1300217,113.6027523,315.5687821,499.7238217,333.8453757,275.4202232,259.6311416,490.4938624,120.6353268,277.7982986,1670.533694,248.6043534,20.46,16.6,2.833275465,8.38,91.68,134.28,18.94,29.83,144.28,47.81,71.23,587.97,149.93,51.94,326.47,112.04,37.73,20.72,464.79,24.26,1065.37,42.0,36.75,292280.9,32.38,33.37,83.98,79.61,99.37,6583.12,7949.92,132.04,2896.04,23.69,2.101134499,29.94,28.03,739.1404649,67.74,21.23,7.69,220.99,2310.73,8.72,947.63,36.18,387.98,7.94,1499.73,387.47,235.37,73.47,624.84,2.6,14.11,253.59,28.91,23.42,477.92,44.04,1.447277385,130.87,362.61,37592.68,13.13,309.96,201.89,26.77
3.08066599,70.05140668,1.981617583,50.74388395,201.9680473,20.58242346,2.344102179,518.448209,30.16115502,11.87445828,7.617086785,163.225434,37.88467892,108.8714391,153.3821485,41.35558385,295.1742551,82.27338877,327.9254953,51.0603951,172.5006514,259.1175818,124.267721,169.6608462,156.5980462,108.1007256,16.29,11.43,12.35,13.1,17.75,152.68,13.71,24.12,79.02,34.39,44.4,266.83,118.81,30.45,498.92,57.8,13.29,13.05,217.95,16.34,1902.07,9.53,22.56,77379.18,1.238054141,29.91,59.91,49.68,30.18,5183.29,5888.09,1.150397807,2166.05,32.68,1.287369029,39.87,12.5,466.2800992,44.06,2.12,5.63,93.52,1652.27,5.65,381.96,0.125286437,2.209473478,18.11,971.54,374.7,197.04,100.9,831.65,0.300687693,11.01,142.73,16.91,1.504181358,432.55,17.78,8.95,84.17,172.33,24064.64,7.51,72.4,542.64,3.195145746
4.340686134,131.6241533,3.968785915,116.8505364,325.9999252,20.29120407,17.82619584,649.6400707,30.54285395,251.6719128,13.44931165,126.3887039,105.7813016,308.7240477,146.5216355,59.26769877,296.8263982,287.1245425,313.8368559,116.9158746,458.3803816,389.5327814,132.9081323,279.6563689,512.4418198,279.4138569,14.19,21.36,42.57,7.9,43.1,153.18,1.781226433,29.72,141.28,51.05,69.07,541.86,206.02,62.57,363.15,116.05,40.75,3.351324461,809.09,2.867694057,3857.41,16.29,71.46,135049.16,84.4,26.31,90.37,65.28,69.66,7315.98,7710.47,50.61,2505.4,27.3,0.942853576,31.91,17.26,797.7996405,24.34,15.45,28.51,53.65,2815.44,23.12,715.91,18.19,2.819434094,2.320089498,1591.38,258.25,114.45,86.31,676.89,3.53,2.683172843,230.0,195.41,95.7,661.76,19.91,2.59,226.94,372.71,63052.53,19.03,277.14,669.87,13.06
4.168612898,134.0191826,3.508073704,108.4359146,239.6078872,14.10990817,17.34535437,1136.102418,35.9907386,240.5273482,15.03934709,52.56427334,146.4511702,403.1816218,137.7570092,152.6439247,301.405195,388.9447971,296.0226177,308.993684,223.0695735,283.8329051,127.0377146,272.207298,2108.725647,310.3542467,39.7,26.18,90.93,5.05,66.66,46.4,12.36,26.01,89.89,7.168046734,13.22,440.42,14.24545517,9.73,338.07,13.37,62.01,10.26,600.08,9.41,5675.12,16.05,36.45,58302.93,3.77,41.56,151.45,28.32,57.73,9502.83,21347.45,0.200940403,2805.36,24.66,2.05718196,55.54,31.27,674.0850106,43.8,1.029582351,2.0862045,157.22,1640.92,3.84,570.15,12.02,42.8,23.2,1320.42,351.08,210.92,192.83,736.69,2.58,2.393945948,175.51,42.65,15.28,168.65,93.86,15.94,147.63,488.17,39251.32,122.81,237.52,2478.98,36.28
2.930795753,81.82163115,1.715181605,154.7739691,295.1247802,14.10552893,18.09166041,4357.096427,39.71056812,115.2274075,13.38017967,185.7643977,57.6198826,138.93929,135.5914072,58.04794138,273.2715573,244.454365,245.0705686,94.92100006,149.5816324,356.037682,91.96753436,202.0035818,555.0011958,152.9605918,27.42,13.88,2.637172467,8.55,26.74,115.34,1.710369103,10.43,70.1,44.74,57.57,255.37,629.57,37.05,656.23,109.86,12.13,18.65,295.45,39.46,1775.7,22.98,21.58,125186.73,19.05,53.32,84.37,58.08,123.66,10168.25,16447.28,0.556339659,5862.74,21.42,42.31,67.87,17.88,481.8860591,81.02,8.2,44.47,131.69,2298.08,26.71,489.64,35.59,1.783929579,35.92,1430.69,473.47,96.96,4.698283201,699.33,1.280434469,2.933132308,292.82,73.23,28.58,488.32,21.27,1.505866774,95.92,255.68,60055.19,12.86,172.0,298.67,3.406520222
6.588739694,125.598157,5.706170518,93.26526071,507.6589217,27.2498149,24.13724017,735.0316824,41.51496303,155.0157383,13.6378534,108.2278762,113.0238113,270.3565348,182.1126268,74.35605299,306.1421254,198.6869551,344.3722073,139.6573642,599.6699383,416.4874552,136.9389181,155.1208865,467.0493221,220.2418552,14.58,12.29,18.03,9.14,6.151694363,195.62,24.61,26.99,88.77,56.37,68.88,398.66,211.22,57.56,376.61,166.23,34.72,2.963431313,715.52,2.900778748,1351.11,54.84,95.35,91070.13,49.25,120.96,125.37,100.22,89.78,13238.8,12119.14,389.07,3562.67,33.41,1.465368504,56.73,22.25,1039.741383,30.06,13.19,6.14,164.48,2570.89,0.525692591,460.99,23.91,2.290582967,17.39,1530.6,311.57,33.66,47.88,553.22,3.62,19.8,397.5,67.39,32.55,463.89,10.35,17.0,97.36,365.39,44827.84,26.49,246.29,280.62,3.693791986
3.685697689,97.86320476,3.152825734,91.75395876,307.4194635,11.1517322,8.004007012,507.7770594,38.41626176,74.73199215,10.53319922,63.46965055,79.61169983,213.4532795,140.9091368,59.37939816,224.8071182,182.7316682,240.9653903,110.6765946,177.6889893,448.2633933,97.54970404,188.1352138,686.5905035,192.2264903,39.89,10.7,3.040999044,6.35,5.372009536,149.07,9.69,24.12,95.0,27.06,73.96,294.61,191.66,37.08,197.9,124.39,25.96,2.756050045,379.62,7.91,869.26,16.89,82.91,99805.4,39.81,68.29,59.74,66.46,83.65,6192.48,7174.41,149.08,1501.53,23.45,36.08,26.29,14.57,373.7451075,30.63,17.97,6.55,35.15,1825.38,17.56,392.22,19.93,2.047448778,1.931699918,1035.93,261.71,107.56,50.57,474.1,2.53,7.19,196.12,23.65,15.25,517.45,13.58,12.92,90.42,236.29,40566.66,11.44,123.55,162.94,10.91
4.274077139,108.4102993,3.230536227,96.1405767,420.8852471,17.26733951,19.97495617,4670.956507,85.63241873,156.9545185,10.91656745,178.3224546,88.53650479,232.4769383,116.4242845,67.10006032,214.2806061,267.8601605,283.0311191,140.3474787,468.2996033,456.3707299,121.9992323,188.9579136,607.8996265,208.3937971,29.12,99.33,106.34,9.76,33.92,151.96,19.77,23.72,104.84,31.49,78.08,409.41,701.65,45.04,563.46,151.7,7.91,10.45,363.49,21.31,1195.39,23.11,120.38,132637.06,13.0,39.08,86.58,95.73,979.69,12510.92,16952.46,276.29,2766.47,32.21,87.79,62.88,27.53,840.1459092,39.52,21.77,26.46,131.26,2902.45,30.1,684.89,49.75,1.563778368,31.59,1266.37,311.66,66.45,14.77,452.61,0.712794435,2.253056466,358.02,138.55,66.89,343.14,24.46,12.14,145.84,364.25,46799.55,14.18,152.33,226.79,3.213019161
